@RELATION data

@ATTRIBUTE ponzi {ponzi, non_ponzi}
@ATTRIBUTE nbr_tx_in NUMERIC
@ATTRIBUTE nbr_tx_out NUMERIC
@ATTRIBUTE Tot_in NUMERIC
@ATTRIBUTE Tot_out NUMERIC
@ATTRIBUTE num_paid_in_addr NUMERIC
@ATTRIBUTE num_paid_out_addr NUMERIC
@ATTRIBUTE overlap_in_out_addr NUMERIC
@ATTRIBUTE mean_in NUMERIC
@ATTRIBUTE mean_out NUMERIC
@ATTRIBUTE sdev_in NUMERIC
@ATTRIBUTE sdev_out NUMERIC
@ATTRIBUTE gini_in NUMERIC
@ATTRIBUTE gini_out NUMERIC
@ATTRIBUTE avg_time_btw_tx NUMERIC
@ATTRIBUTE gini_time_out NUMERIC
@ATTRIBUTE lifetime NUMERIC
@ATTRIBUTE SWAP8 NUMERIC
@ATTRIBUTE DUP11 NUMERIC
@ATTRIBUTE DUP14 NUMERIC
@ATTRIBUTE SWAP10 NUMERIC
@ATTRIBUTE DUP15 NUMERIC
@ATTRIBUTE LOG2 NUMERIC
@ATTRIBUTE INVALID NUMERIC
@ATTRIBUTE SWAP9 NUMERIC
@ATTRIBUTE SWAP5 NUMERIC
@ATTRIBUTE SWAP12 NUMERIC
@ATTRIBUTE SWAP16 NUMERIC
@ATTRIBUTE DUP9 NUMERIC
@ATTRIBUTE LOG1 NUMERIC
@ATTRIBUTE DUP12 NUMERIC
@ATTRIBUTE SWAP11 NUMERIC
@ATTRIBUTE SWAP2 NUMERIC
@ATTRIBUTE MSTORE8 NUMERIC
@ATTRIBUTE SWAP14 NUMERIC
@ATTRIBUTE DUP13 NUMERIC
@ATTRIBUTE POP NUMERIC
@ATTRIBUTE DUP8 NUMERIC
@ATTRIBUTE DUP7 NUMERIC
@ATTRIBUTE DUP3 NUMERIC
@ATTRIBUTE DUP4 NUMERIC
@ATTRIBUTE MSTORE NUMERIC
@ATTRIBUTE SWAP3 NUMERIC
@ATTRIBUTE CODECOPY NUMERIC
@ATTRIBUTE JUMP NUMERIC
@ATTRIBUTE DUP5 NUMERIC
@ATTRIBUTE SWAP13 NUMERIC
@ATTRIBUTE STOP NUMERIC
@ATTRIBUTE CALLDATACOPY NUMERIC
@ATTRIBUTE SWAP7 NUMERIC
@ATTRIBUTE SWAP1 NUMERIC
@ATTRIBUTE SWAP6 NUMERIC
@ATTRIBUTE RETURN NUMERIC
@ATTRIBUTE DUP6 NUMERIC
@ATTRIBUTE SWAP4 NUMERIC
@ATTRIBUTE REVERT NUMERIC
@ATTRIBUTE SELFDESTRUCT NUMERIC
@ATTRIBUTE DUP10 NUMERIC
@ATTRIBUTE DUP16 NUMERIC
@ATTRIBUTE JUMPI NUMERIC
@ATTRIBUTE SSTORE NUMERIC
@ATTRIBUTE PUSH NUMERIC
@ATTRIBUTE LOG3 NUMERIC
@ATTRIBUTE LOG4 NUMERIC
@ATTRIBUTE Missing NUMERIC
@ATTRIBUTE SWAP15 NUMERIC
@ATTRIBUTE DUP1&2 NUMERIC
@ATTRIBUTE size_info NUMERIC

@DATA
non_ponzi,7182,0,7.1094439e+16,0.0,7182,0,0,9.89897507658e+12,0,6.20782373663e+14,0,0.999754635227,0,2807.00960735,0,20159943.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13044
non_ponzi,613,0,0.0,0.0,613,0,0,0.0,0,0.0,0,0.0,0,38933.5562806,0,23866270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3030
non_ponzi,397,2,2.50928797945e+21,2.00089470337e+21,397,2,2,6.32062463338e+18,1.00044735169e+21,1.50825440056e+19,9.99969877675e+20,0.735546319883,0.499761369746,1227.36090226,8.6410896558e-06,489717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008116883116883116,0.0,0.0,0.0,0.0,0.0,0.0027056277056277055,0.0,0.0,0.02867965367965368,0.0,0.0,0.0,0.055735930735930736,0.003787878787878788,0.003246753246753247,0.017316017316017316,0.015692640692640692,0.054653679653679656,0.008658008658008658,0.0,0.06060606060606061,0.007034632034632035,0.0,0.0005411255411255411,0.0,0.0,0.09361471861471861,0.0,0.003246753246753247,0.0010822510822510823,0.0091991341991342,0.038419913419913417,0.0,0.0,0.0,0.08116883116883117,0.010281385281385282,0.31277056277056275,0.0,0.0,0.0,0.0,0.18344155844155843,10364
non_ponzi,21,0,0.0,0.0,21,0,0,0.0,0,0.0,0,-2.88106444644e-17,0,76417.7142857,0,1604772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19202
non_ponzi,689,0,0.0,0.0,1,0,0,0.0,0,0.0,0,-7.30839156463e-17,0,21736.2685051,0,14976289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26210
non_ponzi,10000,0,6.4711500001e+14,0.0,10000,0,0,64711500001.0,0,5.10438178767e+12,0,0.999821860875,0,28.8316,0,288316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10158
non_ponzi,110,0,1.001117e+18,0.0,110,0,0,9.10106363636e+15,0,9.4910952561e+16,0,0.990886370833,0,187665.772727,0,20643235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002224694104560623,0.0,0.002224694104560623,0.0,0.0,0.0,0.0,0.0,0.0,0.05228031145717464,0.0,0.0,0.0,0.1167964404894327,0.0,0.002224694104560623,0.035595105672969966,0.025583982202447165,0.054505005561735265,0.00778642936596218,0.0,0.027808676307007785,0.00778642936596218,0.0,0.0033370411568409346,0.002224694104560623,0.0,0.12013348164627363,0.0,0.0033370411568409346,0.002224694104560623,0.0033370411568409346,0.011123470522803115,0.0,0.0,0.0,0.03670745272525028,0.011123470522803115,0.25472747497219134,0.002224694104560623,0.0,0.0,0.0,0.21468298109010012,4934
non_ponzi,2835,0,0.0,0.0,2835,0,0,0.0,0,0.0,0,-3.45337795267e-17,0,2222.28042328,0,6300165.0,0.0,0.0,0.0,0.0,0.0,0.0013774104683195593,0.0006887052341597796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05303030303030303,0.0,0.0,0.0,0.12052341597796143,0.0013774104683195593,0.0006887052341597796,0.023415977961432508,0.02134986225895317,0.0640495867768595,0.01790633608815427,0.0,0.023415977961432508,0.009641873278236915,0.0,0.0006887052341597796,0.0006887052341597796,0.0,0.10743801652892562,0.0006887052341597796,0.007575757575757576,0.005509641873278237,0.002066115702479339,0.015151515151515152,0.0,0.0,0.0,0.03305785123966942,0.006198347107438017,0.25,0.0006887052341597796,0.0,0.002066115702479339,0.0,0.23071625344352617,8616
non_ponzi,2778,0,4.048442e+15,0.0,2778,0,0,1.4573225342e+12,0,7.67968497839e+13,0,0.999640028264,0,9576.33549316,0,26603060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6608
non_ponzi,227,0,0.0,0.0,227,0,0,0.0,0,0.0,0,0.0,0,93259.7621145,0,21169966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13700
non_ponzi,32,15,2.317e+18,1.986e+18,33,15,1,7.240625e+16,1.324e+17,1.87743984487e+17,2.55926760357e+17,0.844721083297,0.768848606915,77340.2978723,0.000265141715798,3634994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5316
non_ponzi,684,3,3.93780697e+21,3.54269743e+21,684,3,1,5.75702773392e+18,1.18089914333e+21,2.31903364284e+19,1.64502118822e+21,0.904734355458,0.658888888889,37102.7016012,0.0,25489556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022182786157941437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025732031943212066,0.0,0.0,0.0,0.0940550133096717,0.001774622892635315,0.006211180124223602,0.01818988464951198,0.015527950310559006,0.03904170363797693,0.0026619343389529724,0.0,0.04702750665483585,0.0048802129547471165,0.0,0.0075421472937000885,0.0,0.0,0.11934338952972494,0.0,0.006654835847382431,0.0008873114463176575,0.003105590062111801,0.03460514640638864,0.0,0.0,0.0,0.05634427684117125,0.013753327417923691,0.3234250221827862,0.0,0.0,0.0,0.0,0.17701863354037267,16830
non_ponzi,870,0,2.06168930124e+21,0.0,2,0,0,2.36975781751e+18,0,1.52762822012e+19,0,0.924349573991,0,5238.75172414,0,4557714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8218
non_ponzi,45,35,9.83484603879e+18,6.89244603879e+18,45,35,1,2.18552134195e+17,1.9692702968e+17,3.36890110254e+17,3.21083971795e+17,0.676073035345,0.683295981217,67327.3875,0.000712833867292,5386191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00558659217877095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0223463687150838,0.0,0.0,0.0,0.1005586592178771,0.00558659217877095,0.0111731843575419,0.0223463687150838,0.01675977653631285,0.0446927374301676,0.0,0.0,0.0223463687150838,0.0111731843575419,0.0,0.00558659217877095,0.0,0.0,0.10614525139664804,0.0,0.0111731843575419,0.0,0.0111731843575419,0.027932960893854747,0.0,0.0,0.0,0.05027932960893855,0.00558659217877095,0.3575418994413408,0.0,0.0,0.0,0.0,0.16201117318435754,1462
non_ponzi,10000,0,2e+17,0.0,10000,0,0,2e+13,0,1.41407213395e+15,0,0.9998,0,233.1875,0,2331875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12666
non_ponzi,71,7,2.8279e+20,2.6079e+20,71,7,6,3.98295774648e+18,3.72557142857e+19,9.0452647941e+18,7.05052443555e+19,0.802599251224,0.686233586958,191867.307692,2.4278918584e-05,14965650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12250
non_ponzi,371,0,1.5e+16,0.0,371,0,0,4.04312668464e+13,0,5.40523682871e+14,0,0.994070080863,0,74572.1347709,0,27666262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2802
non_ponzi,10000,0,4.2593e+18,0.0,1,0,0,4.2593e+14,0,2.82750509219e+16,0,0.999741387082,0,666.6003,0,6666003.0,0.0,0.0,0.0,0.0,0.0,0.001282051282051282,0.000641025641025641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0532051282051282,0.0,0.0,0.0,0.10512820512820513,0.001282051282051282,0.000641025641025641,0.025,0.020512820512820513,0.06538461538461539,0.0057692307692307696,0.0,0.026923076923076925,0.009615384615384616,0.0,0.0019230769230769232,0.000641025641025641,0.0,0.11666666666666667,0.000641025641025641,0.008333333333333333,0.005128205128205128,0.0019230769230769232,0.01858974358974359,0.0,0.0,0.0,0.038461538461538464,0.007051282051282051,0.266025641025641,0.001282051282051282,0.0,0.0,0.0,0.21794871794871795,10072
non_ponzi,27,0,0.0,0.0,27,0,0,0.0,0,0.0,0,1.16191076441e-17,0,429895.481481,0,11607178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000758150113722517,0.0,0.0,0.0,0.0,0.0,0.0,0.05913570887035633,0.0,0.0,0.0,0.1152388172858226,0.0,0.002274450341167551,0.03411675511751327,0.025018953752843062,0.06368460955269144,0.009855951478392721,0.0,0.02350265352539803,0.002274450341167551,0.0,0.0,0.000758150113722517,0.0,0.11296436694465505,0.0,0.008339651250947688,0.006065200909780136,0.002274450341167551,0.01061410159211524,0.0,0.0,0.0,0.0356330553449583,0.00530705079605762,0.24715693707354056,0.003032600454890068,0.0,0.0,0.0,0.23199393479909022,8008
non_ponzi,56,45,2.8282142931e+20,2.3733414e+20,57,45,0,5.05038266625e+18,5.274092e+18,4.73463115646e+18,4.81547691858e+18,0.519599879136,0.507813667263,93052.7227723,0.000999053610929,9398325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14682
non_ponzi,162,54,1.01333405104e+20,6.8156855275e+19,162,54,0,6.25514846323e+17,1.26216398657e+18,1.36701022047e+18,1.9745164999e+18,0.746382643916,0.481380811321,95639.8148148,0.00223410694044,20658200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15166
non_ponzi,27,0,0.0,0.0,27,0,0,0.0,0,0.0,0,1.16191076441e-17,0,910709.074074,0,24589145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6630
non_ponzi,104,0,0.0,0.0,104,0,0,0.0,0,0.0,0,-9.39755488818e-18,0,131102.375,0,13634647.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10352
non_ponzi,120,0,0.0,0.0,120,0,0,0.0,0,0.0,0,-7.05860789379e-18,0,127101.133333,0,15252136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7836
non_ponzi,63,0,1.79e+17,0.0,1,0,0,2.84126984127e+15,0,3.65238060747e+15,0,0.524252904141,0,226136.952381,0,14246628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061823802163833074,0.0,0.0,0.0,0.0,0.0,0.00463678516228748,0.0,0.0,0.04791344667697063,0.0,0.0,0.0,0.1035548686244204,0.0,0.00927357032457496,0.02627511591962906,0.02009273570324575,0.02936630602782071,0.00463678516228748,0.0,0.04173106646058733,0.0015455950540958269,0.0,0.00463678516228748,0.0,0.0,0.13292117465224113,0.0,0.0030911901081916537,0.0,0.0061823802163833074,0.01854714064914992,0.0015455950540958269,0.0,0.0,0.04327666151468315,0.010819165378670788,0.3091190108191654,0.0,0.0,0.0,0.0,0.17465224111282843,4610
non_ponzi,95,25,7.1686e+18,7.15995e+18,95,25,11,7.54589473684e+16,2.86398e+17,2.31241357125e+17,6.66257809338e+17,0.905616834822,0.854656359332,142132.0,0.000950165768017,17055840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000856898029134533,0.0,0.0,0.0,0.0,0.0,0.0,0.02570694087403599,0.0,0.0,0.0,0.11653813196229648,0.007712082262210797,0.007712082262210797,0.027420736932305057,0.027420736932305057,0.032562125107112254,0.005141388174807198,0.0,0.023993144815766924,0.005141388174807198,0.0,0.00856898029134533,0.001713796058269066,0.0,0.1062553556126821,0.000856898029134533,0.003427592116538132,0.003427592116538132,0.005141388174807198,0.03684661525278492,0.0,0.0,0.0,0.05227077977720651,0.005998286203941731,0.30077120822622105,0.000856898029134533,0.0,0.0,0.0,0.19365895458440446,7884
non_ponzi,363,0,2.13104242946e+21,0.0,1,0,0,5.87064030154e+18,0,5.02261698889e+19,0,0.769185425129,0,1054.82644628,0,382902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5788
non_ponzi,5664,0,2.757e+18,0.0,5664,0,0,4.86758474576e+14,0,3.0931760958e+16,0,0.999749546096,0,3271.51712571,0,18529873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26684
non_ponzi,64,0,0.0,0.0,64,0,0,0.0,0,0.0,0,0.0,0,298307.546875,0,19091683.0,0.0,0.0,0.0,0.0,0.0,0.00035855145213338117,0.0017927572606669057,0.0,0.007529580494801004,0.0,0.0,0.0014342058085335247,0.0,0.0,0.0,0.032986733596271064,0.0,0.0,0.0,0.08892076012907853,0.007171029042667623,0.006812477590534241,0.03155252778773754,0.039082108282538545,0.06597346719254213,0.013624955181068482,0.003944065973467192,0.026891358910003587,0.01936177841520258,0.0,0.0,0.0032269630692004303,0.002509860164933668,0.11150950161348154,0.0028684116170670493,0.0014342058085335247,0.008605234851201148,0.008246683399067766,0.01577626389386877,0.0,0.00035855145213338117,0.0,0.03477949085693797,0.007529580494801004,0.2534958766583005,0.004661168877733955,0.0,0.0,0.0,0.19756185012549302,11364
non_ponzi,9745,0,4.88690917e+18,0.0,1,0,0,5.01478621857e+14,0,3.91531718793e+16,0,0.999845788178,0,3085.30425859,0,30066290.0,0.0,0.0,0.0,0.0,0.0,0.0009813542688910696,0.0014720314033366045,0.0,0.0,0.0,0.0,0.0,0.0009813542688910696,0.0,0.0,0.052011776251226695,0.0,0.0,0.0,0.10745829244357213,0.0014720314033366045,0.0004906771344455348,0.03434739941118744,0.02845927379784102,0.050049067713444556,0.008341511285574092,0.0,0.03287536800785083,0.004416094210009814,0.0,0.002944062806673209,0.0009813542688910696,0.0,0.11776251226692837,0.0004906771344455348,0.007360157016683023,0.003925417075564278,0.0024533856722276743,0.01815505397448479,0.0,0.0,0.0,0.040235525024533855,0.0068694798822374874,0.26545632973503436,0.0024533856722276743,0.0,0.0,0.0,0.20755642787046125,13820
non_ponzi,1465,8,2.98825753997e+20,7.6859343743e+19,1465,8,7,2.03976623888e+17,9.60741796788e+18,8.10960392677e+17,1.67944809094e+19,0.923524900746,0.731523625327,2009.34487441,0.000122123467398,2959765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39440
non_ponzi,448,697,5e+17,2.028e+17,448,697,0,1.11607142857e+15,2.90961262554e+14,1.05053094873e+16,3.56947032809e+13,0.988839285714,0.0291931608839,1797.56593886,0.000211627914346,2058213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008108108108108109,0.0,0.005405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,0.07567567567567568,0.005405405405405406,0.013513513513513514,0.013513513513513514,0.021621621621621623,0.024324324324324326,0.013513513513513514,0.0,0.032432432432432434,0.008108108108108109,0.0,0.002702702702702703,0.002702702702702703,0.002702702702702703,0.0918918918918919,0.0,0.005405405405405406,0.010810810810810811,0.013513513513513514,0.04054054054054054,0.002702702702702703,0.0,0.0,0.07567567567567568,0.002702702702702703,0.2972972972972973,0.002702702702702703,0.0,0.0,0.0,0.2,2170
non_ponzi,10000,0,0.0,0.0,10000,0,0,0.0,0,0.0,0,4.4408920985e-17,0,68.491,0,684910.0,0.0005420054200542005,0.0,0.0,0.0,0.0,0.0016260162601626016,0.001084010840108401,0.0,0.005420054200542005,0.0,0.0,0.002168021680216802,0.0,0.0,0.0,0.02981029810298103,0.0,0.0,0.0,0.044444444444444446,0.003794037940379404,0.0032520325203252032,0.02168021680216802,0.018970189701897018,0.06612466124661247,0.011924119241192412,0.0,0.03739837398373984,0.015176151761517615,0.0,0.0005420054200542005,0.0005420054200542005,0.0016260162601626016,0.11382113821138211,0.002168021680216802,0.0027100271002710027,0.005962059620596206,0.005962059620596206,0.036314363143631435,0.0,0.0005420054200542005,0.0,0.06070460704607046,0.011924119241192412,0.2964769647696477,0.002168021680216802,0.0005420054200542005,0.0,0.0,0.194579945799458,9270
non_ponzi,10000,10000,0.0,0.0,20000,10000,0,0.0,0.0,0.0,0.0,4.4408920985e-17,4.4408920985e-17,514.08785,0.000904358598703,10281757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5632
non_ponzi,23,0,0.0,0.0,23,0,0,0.0,0,0.0,0,-8.00598248823e-18,0,183302.043478,0,4215947.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16142
non_ponzi,39,0,0.0,0.0,1,0,0,0.0,0,0.0,0,-2.50601463685e-17,0,288474.128205,0,11250491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9624
non_ponzi,1117,1,4.03493914473e+20,3.83496354123e+20,1117,1,0,3.61230004004e+17,3.83496354123e+20,2.71327283543e+18,0.0,0.93644874968,0.0,27438.7978533,0.0,30676576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13784
non_ponzi,1012,3,1.0382363291e+19,1.0382363291e+19,1012,3,1,1.02592522638e+16,3.46078776367e+18,2.03388584528e+17,1.41876457536e+18,0.997679406539,0.217186472623,16845.9123153,3.46123289344e-05,17098601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26466
